customerid,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
14465,246.0,3,1001.59,5,2,2,522,Potential Loyalist
17140,246.0,1,441.48,5,5,4,554,Champions
17492,247.0,1,374.57,5,4,4,544,Champions
13863,247.0,1,305.78,5,4,4,544,Champions
15917,247.0,1,123.1,5,4,5,545,Champions
15442,248.0,1,594.0,5,5,3,553,Loyal Customers
16586,248.0,1,463.95,5,5,4,554,Champions
14747,248.0,1,328.2,5,4,4,544,Champions
16105,248.0,1,336.96,5,4,4,544,Champions
17956,248.0,1,12.75,5,5,5,555,Champions
18185,248.0,1,304.25,5,4,4,544,Champions
16142,249.0,1,535.34,5,5,3,553,Loyal Customers
13059,249.0,1,183.4,5,5,5,555,Champions
13781,250.0,1,127.84,5,5,5,555,Champions
15691,251.0,1,136.8,5,5,5,555,Champions
16162,251.0,1,37.4,5,5,5,555,Champions
14957,252.0,1,58.49,5,5,5,555,Champions
14886,252.0,1,364.8,5,4,4,544,Champions
15894,252.0,2,236.35,5,4,5,545,Champions
17580,252.0,3,215.72,5,2,5,525,Potential Loyalist
13841,252.0,1,85.0,5,5,5,555,Champions
17701,252.0,1,417.95,5,5,4,554,Champions
13626,252.0,1,257.23,5,4,4,544,Champions
17212,252.0,1,226.85,5,5,5,555,Champions
13462,252.0,1,151.5,5,5,5,555,Champions
14890,253.0,1,125.65,5,4,5,545,Champions
17438,253.0,1,388.45,5,4,4,544,Champions
14479,253.0,2,316.25,5,4,4,544,Champions
18108,253.0,1,271.0,5,4,4,544,Champions
15832,253.0,1,836.79,5,5,3,553,Loyal Customers
15424,253.0,2,383.34,5,3,4,534,Loyal Customers
13060,253.0,1,307.53,5,4,4,544,Champions
15528,253.0,1,229.33,5,5,5,555,Champions
15353,254.0,2,767.62,5,3,3,533,Loyal Customers
13439,254.0,1,283.71,5,4,4,544,Champions
13803,254.0,1,277.07,5,4,4,544,Champions
17775,254.0,1,56.4,5,5,5,555,Champions
16980,254.0,2,999.21,5,3,2,532,Loyal Customers
15032,255.0,3,4949.2,5,2,1,521,Potential Loyalist
15589,255.0,3,478.53,5,3,4,534,Loyal Customers
16692,255.0,2,1276.0,5,3,2,532,Loyal Customers
13649,256.0,2,346.6,5,4,4,544,Champions
13368,256.0,2,623.4,5,3,3,533,Loyal Customers
14476,256.0,1,193.0,5,5,5,555,Champions
15083,256.0,1,88.2,5,4,5,545,Champions
12792,256.0,1,400.54,5,5,4,554,Champions
18010,256.0,1,174.8,5,5,5,555,Champions
13357,256.0,1,584.9,5,5,3,553,Loyal Customers
18071,257.0,2,453.0,5,3,4,534,Loyal Customers
13452,258.0,2,590.0,5,3,3,533,Loyal Customers
16022,259.0,1,586.4,5,5,3,553,Loyal Customers
16063,259.0,1,335.32,5,4,4,544,Champions
16769,259.0,1,306.64,5,4,4,544,Champions
14536,259.0,1,170.95,5,5,5,555,Champions
15178,259.0,1,40.5,5,5,5,555,Champions
14348,259.0,1,409.57,5,5,4,554,Champions
14256,259.0,2,969.06,5,3,2,532,Loyal Customers
13512,260.0,1,251.21,5,4,4,544,Champions
16250,260.0,2,389.44,5,3,4,534,Loyal Customers
13341,260.0,1,775.85,5,5,3,553,Loyal Customers
12564,260.0,1,456.9,5,5,4,554,Champions
17698,260.0,1,154.95,5,5,5,555,Champions
17486,260.0,1,396.87,5,4,4,544,Champions
12811,260.0,3,514.85,5,3,3,533,Loyal Customers
15437,261.0,1,198.86,5,5,5,555,Champions
12818,261.0,1,1542.08,5,4,2,542,Loyal Customers
13132,261.0,1,77.3,5,5,5,555,Champions
17102,261.0,1,25.5,5,4,5,545,Champions
14870,261.0,1,327.25,5,4,4,544,Champions
18191,261.0,1,207.8,5,5,5,555,Champions
12831,261.0,1,215.05,5,5,5,555,Champions
15457,261.0,1,228.67,5,5,5,555,Champions
13239,261.0,1,329.56,5,4,4,544,Champions
16721,261.0,1,292.47,5,4,4,544,Champions
17507,261.0,2,598.08,5,3,3,533,Loyal Customers
16427,262.0,2,241.06,5,4,5,545,Champions
17763,262.0,1,15.0,5,4,5,545,Champions
13262,262.0,1,200.29,5,5,5,555,Champions
14632,262.0,1,114.56,5,4,5,545,Champions
16135,262.0,1,517.55,5,5,3,553,Loyal Customers
18224,263.0,1,158.95,5,5,5,555,Champions
13934,263.0,1,922.1,5,4,3,543,Loyal Customers
15445,263.0,1,113.5,5,4,5,545,Champions
16096,263.0,1,320.62,5,4,4,544,Champions
17230,263.0,8,3638.41,5,1,1,511,Potential Loyalist
17678,263.0,1,298.11,5,4,4,544,Champions
16619,263.0,1,226.21,5,5,5,555,Champions
14762,263.0,1,300.52,5,4,4,544,Champions
15408,263.0,1,267.18,5,4,4,544,Champions
15703,264.0,1,211.5,5,5,5,555,Champions
12902,264.0,1,138.68,5,5,5,555,Champions
14693,264.0,1,172.9,5,5,5,555,Champions
16402,264.0,2,290.5,5,4,4,544,Champions
17060,265.0,1,234.24,5,5,5,555,Champions
14041,265.0,1,141.41,5,5,5,555,Champions
14155,265.0,1,118.75,5,4,5,545,Champions
14633,265.0,1,344.9,5,4,4,544,Champions
13707,266.0,2,806.41,5,3,3,533,Loyal Customers
16256,266.0,1,752.43,5,5,3,553,Loyal Customers
12514,266.0,1,1017.68,5,4,2,542,Loyal Customers
12845,266.0,4,354.09,5,2,4,524,Potential Loyalist
16216,266.0,1,914.93,5,5,3,553,Loyal Customers
15019,266.0,1,235.01,5,5,5,555,Champions
14059,266.0,1,183.6,5,5,5,555,Champions
14066,266.0,1,152.55,5,5,5,555,Champions
16976,266.0,1,251.52,5,4,4,544,Champions
16716,266.0,2,901.2,5,3,3,533,Loyal Customers
15695,266.0,2,409.98,5,3,4,534,Loyal Customers
16377,266.0,1,676.2,5,5,3,553,Loyal Customers
13072,266.0,1,177.15,5,5,5,555,Champions
14840,267.0,1,62.85,5,5,5,555,Champions
13299,267.0,1,142.5,5,5,5,555,Champions
13216,267.0,1,333.74,5,4,4,544,Champions
13185,267.0,1,71.4,5,5,5,555,Champions
13261,268.0,2,944.1,5,3,2,532,Loyal Customers
13716,268.0,1,138.28,5,5,5,555,Champions
13121,268.0,1,283.73,5,4,4,544,Champions
16152,268.0,1,1829.04,5,5,2,552,Loyal Customers
16297,268.0,1,301.9,5,4,4,544,Champions
13358,268.0,1,439.03,5,5,4,554,Champions
16037,269.0,3,855.02,5,3,3,533,Loyal Customers
16392,269.0,1,204.89,5,5,5,555,Champions
15047,269.0,1,343.62,5,4,4,544,Champions
17542,269.0,1,166.4,5,5,5,555,Champions
15388,269.0,1,140.54,5,5,5,555,Champions
13708,270.0,1,285.33,5,4,4,544,Champions
14962,270.0,1,126.7,5,5,5,555,Champions
16766,272.0,2,1145.6,5,3,2,532,Loyal Customers
13226,272.0,1,108.21,5,4,5,545,Champions
13043,272.0,1,516.42,5,5,3,553,Loyal Customers
14114,273.0,2,386.53,5,3,4,534,Loyal Customers
18086,273.0,1,101.34,5,4,5,545,Champions
15049,273.0,1,121.17,5,4,5,545,Champions
17194,273.0,2,237.62,5,4,5,545,Champions
14350,273.0,1,282.93,5,4,4,544,Champions
14727,273.0,1,268.58,5,4,4,544,Champions
13133,273.0,2,109.8,5,4,5,545,Champions
15308,273.0,1,310.47,5,4,4,544,Champions
15057,274.0,2,1489.5,5,3,2,532,Loyal Customers
16471,274.0,1,223.95,5,5,5,555,Champions
14603,274.0,1,660.0,5,5,3,553,Loyal Customers
16625,274.0,1,333.08,5,4,4,544,Champions
13493,274.0,2,618.63,5,3,3,533,Loyal Customers
14165,275.0,1,117.89,5,4,5,545,Champions
12623,275.0,1,305.1,5,4,4,544,Champions
13093,275.0,8,7832.47,5,1,1,511,Potential Loyalist
12881,275.0,1,298.0,5,4,4,544,Champions
17639,275.0,1,108.5,5,4,5,545,Champions
17138,275.0,1,380.5,5,4,4,544,Champions
15234,276.0,1,197.0,5,5,5,555,Champions
15944,276.0,1,325.1,5,4,4,544,Champions
15869,276.0,2,133.94,5,4,5,545,Champions
17654,276.0,1,117.55,5,4,5,545,Champions
16517,276.0,1,162.7,5,5,5,555,Champions
16917,276.0,1,391.52,5,4,4,544,Champions
14586,276.0,1,237.36,5,5,5,555,Champions
14012,277.0,1,328.8,5,4,4,544,Champions
18280,277.0,1,180.6,5,5,5,555,Champions
12614,277.0,1,315.6,5,4,4,544,Champions
15554,277.0,1,217.2,5,5,5,555,Champions
14247,277.0,1,131.82,5,5,5,555,Champions
14670,279.0,2,381.53,5,3,4,534,Loyal Customers
17535,279.0,1,164.4,5,5,5,555,Champions
17325,279.0,1,96.8,5,4,5,545,Champions
13715,280.0,5,1072.44,5,2,2,522,Potential Loyalist
17508,280.0,1,387.31,5,4,4,544,Champions
12817,280.0,1,166.04,5,5,5,555,Champions
14779,280.0,3,386.15,5,3,4,534,Loyal Customers
17789,280.0,1,225.9,5,5,5,555,Champions
13382,280.0,1,222.99,5,5,5,555,Champions
12755,280.0,2,3811.95,5,3,1,531,Loyal Customers
14570,280.0,2,218.06,5,4,5,545,Champions
17995,281.0,1,76.1,5,5,5,555,Champions
16159,281.0,1,348.2,5,4,4,544,Champions
15087,281.0,1,306.94,5,4,4,544,Champions
14483,281.0,1,137.1,5,5,5,555,Champions
16792,281.0,2,99.13,5,4,5,545,Champions
17923,281.0,1,207.5,5,5,5,555,Champions
12873,281.0,1,374.0,5,4,4,544,Champions
15456,282.0,3,434.59,5,3,4,534,Loyal Customers
13497,282.0,2,348.05,5,4,4,544,Champions
15733,282.0,1,162.3,5,5,5,555,Champions
15257,282.0,1,317.15,5,4,4,544,Champions
12866,282.0,1,559.12,5,5,3,553,Loyal Customers
12834,282.0,1,312.38,5,4,4,544,Champions
13166,282.0,1,399.15,5,5,4,554,Champions
16339,283.0,1,91.15,5,4,5,545,Champions
12509,283.0,1,176.5,5,5,5,555,Champions
15319,283.0,1,204.5,5,5,5,555,Champions
16078,283.0,1,79.2,5,5,5,555,Champions
15709,283.0,1,133.25,5,5,5,555,Champions
17165,283.0,1,158.68,5,5,5,555,Champions
14046,283.0,1,154.99,5,5,5,555,Champions
14036,284.0,1,626.65,5,5,3,553,Loyal Customers
16598,285.0,1,145.05,5,5,5,555,Champions
13684,285.0,1,65.13,5,5,5,555,Champions
12361,286.0,1,189.9,5,5,5,555,Champions
13973,286.0,1,264.7,5,4,4,544,Champions
12945,287.0,1,462.95,5,5,4,554,Champions
17117,287.0,1,116.2,5,4,5,545,Champions
16997,287.0,3,702.0,5,2,3,523,Potential Loyalist
13345,287.0,1,389.5,5,4,4,544,Champions
16072,287.0,1,584.32,5,5,3,553,Loyal Customers
18056,287.0,1,363.65,5,4,4,544,Champions
13501,287.0,1,1340.32,5,4,2,542,Loyal Customers
13753,287.0,1,741.26,5,5,3,553,Loyal Customers
13751,287.0,1,296.25,5,4,4,544,Champions
15543,287.0,1,126.16,5,5,5,555,Champions
12565,288.0,1,145.92,5,5,5,555,Champions
17171,288.0,1,224.91,5,5,5,555,Champions
18068,288.0,1,101.7,5,4,5,545,Champions
15397,289.0,1,94.0,5,4,5,545,Champions
18114,289.0,1,220.1,5,5,5,555,Champions
16913,289.0,1,113.44,5,4,5,545,Champions
15303,289.0,1,574.02,5,5,3,553,Loyal Customers
17499,289.0,1,622.88,5,5,3,553,Loyal Customers
13044,290.0,1,560.47,5,5,3,553,Loyal Customers
16546,290.0,2,787.15,5,3,3,533,Loyal Customers
12365,290.0,2,641.38,5,3,3,533,Loyal Customers
16349,290.0,1,53.5,5,5,5,555,Champions
12707,291.0,1,603.42,5,5,3,553,Loyal Customers
12988,291.0,1,476.42,5,5,4,554,Champions
16765,293.0,1,34.0,5,4,5,545,Champions
14371,294.0,1,100.5,5,4,5,545,Champions
12852,294.0,1,311.55,5,4,4,544,Champions
18138,294.0,1,152.65,5,5,5,555,Champions
13932,294.0,1,307.4,5,4,4,544,Champions
16148,295.0,1,76.32,5,5,5,555,Champions
13151,295.0,1,1248.57,5,4,2,542,Loyal Customers
14760,296.0,1,89.2,5,4,5,545,Champions
16494,296.0,1,809.28,5,5,3,553,Loyal Customers
15670,296.0,1,173.05,5,5,5,555,Champions
16073,296.0,1,122.4,5,4,5,545,Champions
14386,296.0,1,142.4,5,5,5,555,Champions
14935,296.0,1,1784.71,5,5,2,552,Loyal Customers
14176,296.0,4,576.9,5,2,3,523,Potential Loyalist
16509,296.0,1,363.7,5,4,4,544,Champions
13893,297.0,1,821.1,5,5,3,553,Loyal Customers
16738,297.0,1,3.75,5,5,5,555,Champions
15236,298.0,1,321.05,5,4,4,544,Champions
16084,298.0,1,436.18,5,5,4,554,Champions
16897,298.0,2,289.78,5,4,4,544,Champions
17829,298.0,1,889.24,5,5,3,553,Loyal Customers
13672,300.0,2,186.39,5,4,5,545,Champions
18159,300.0,1,530.15,5,5,3,553,Loyal Customers
13819,301.0,3,1140.35,5,3,2,532,Loyal Customers
16725,301.0,7,718.07,5,1,3,513,Potential Loyalist
14081,301.0,2,897.27,5,3,3,533,Loyal Customers
16425,301.0,1,302.7,5,4,4,544,Champions
16405,301.0,2,167.25,5,4,5,545,Champions
17334,301.0,2,307.02,5,4,4,544,Champions
12561,302.0,1,238.85,5,5,5,555,Champions
17843,302.0,1,200.68,5,5,5,555,Champions
12401,302.0,1,84.3,5,5,5,555,Champions
13706,302.0,1,330.79,5,4,4,544,Champions
14431,302.0,1,470.36,5,5,4,554,Champions
17358,302.0,2,351.96,5,4,4,544,Champions
15843,303.0,1,118.95,5,4,5,545,Champions
15970,303.0,1,314.1,5,4,4,544,Champions
17881,303.0,1,133.35,5,5,5,555,Champions
15753,304.0,1,79.2,5,5,5,555,Champions
13809,304.0,1,140.3,5,5,5,555,Champions
17859,304.0,1,141.92,5,5,5,555,Champions
14048,304.0,1,404.88,5,5,4,554,Champions
14600,305.0,1,393.33,5,4,4,544,Champions
15808,305.0,4,3619.22,5,2,1,521,Potential Loyalist
14438,305.0,1,131.9,5,5,5,555,Champions
12956,305.0,1,108.07,5,4,5,545,Champions
13584,306.0,1,142.4,5,5,5,555,Champions
17392,306.0,2,398.34,5,3,4,534,Loyal Customers
15090,307.0,1,381.32,5,4,4,544,Champions
13963,307.0,4,664.54,5,2,3,523,Potential Loyalist
17291,307.0,1,550.8,5,5,3,553,Loyal Customers
17226,308.0,1,393.49,5,4,4,544,Champions
13581,308.0,1,118.0,5,4,5,545,Champions
17517,308.0,1,153.94,5,5,5,555,Champions
14497,308.0,1,475.37,5,5,4,554,Champions
12410,308.0,2,693.33,5,3,3,533,Loyal Customers
17912,309.0,5,310.06,5,2,4,524,Potential Loyalist
18250,309.0,1,349.27,5,4,4,544,Champions
16030,309.0,1,312.64,5,4,4,544,Champions
12350,309.0,1,334.4,5,4,4,544,Champions
17223,309.0,2,403.37,5,3,4,534,Loyal Customers
13800,309.0,1,558.32,5,5,3,553,Loyal Customers
12559,310.0,2,561.71,5,3,3,533,Loyal Customers
14549,310.0,1,289.24,5,4,4,544,Champions
14457,310.0,1,113.64,5,4,5,545,Champions
14411,310.0,1,1063.0,5,4,2,542,Loyal Customers
12373,310.0,1,364.6,5,4,4,544,Champions
15226,310.0,1,154.41,5,5,5,555,Champions
15107,310.0,6,319.5,5,1,4,514,Potential Loyalist
15940,310.0,1,35.8,5,5,5,555,Champions
15881,311.0,5,501.39,5,2,3,523,Potential Loyalist
13600,311.0,1,219.52,5,5,5,555,Champions
14496,311.0,2,538.81,5,3,3,533,Loyal Customers
17619,311.0,1,210.36,5,5,5,555,Champions
12929,311.0,1,117.85,5,4,5,545,Champions
16403,311.0,1,177.5,5,5,5,555,Champions
17356,311.0,1,178.22,5,5,5,555,Champions
14850,311.0,1,325.75,5,4,4,544,Champions
13494,311.0,1,316.26,5,4,4,544,Champions
13161,312.0,1,112.75,5,4,5,545,Champions
15448,312.0,1,494.64,5,5,3,553,Loyal Customers
15415,312.0,1,554.57,5,5,3,553,Loyal Customers
17239,312.0,1,382.5,5,4,4,544,Champions
18095,312.0,2,580.05,5,3,3,533,Loyal Customers
17431,312.0,1,400.1,5,5,4,554,Champions
17062,313.0,4,533.33,5,2,3,523,Potential Loyalist
12735,314.0,2,779.57,5,3,3,533,Loyal Customers
12377,314.0,2,1628.12,5,3,2,532,Loyal Customers
12574,315.0,1,218.45,5,5,5,555,Champions
13328,315.0,1,1308.48,5,4,2,542,Loyal Customers
13506,315.0,2,458.52,5,3,4,534,Loyal Customers
16124,316.0,1,249.0,5,4,4,544,Champions
12591,316.0,1,452.85,5,5,4,554,Champions
15661,316.0,2,309.8,5,4,4,544,Champions
12764,316.0,1,1693.88,5,4,2,542,Loyal Customers
14248,317.0,1,302.58,5,4,4,544,Champions
13002,317.0,1,120.95,5,4,5,545,Champions
16222,317.0,1,763.5,5,5,3,553,Loyal Customers
17118,317.0,1,157.02,5,5,5,555,Champions
13703,317.0,1,99.5,5,4,5,545,Champions
14130,318.0,1,480.91,5,5,4,554,Champions
15052,318.0,1,204.78,5,5,5,555,Champions
15222,318.0,1,585.0,5,5,3,553,Loyal Customers
16757,318.0,1,106.83,5,4,5,545,Champions
13615,318.0,1,417.69,5,5,4,554,Champions
13551,318.0,1,91.8,5,4,5,545,Champions
15213,318.0,2,328.35,5,4,4,544,Champions
14368,319.0,1,155.0,5,5,5,555,Champions
14439,319.0,1,2661.24,5,5,1,551,Loyal Customers
14068,319.0,1,250.45,5,4,4,544,Champions
15820,319.0,1,206.98,5,5,5,555,Champions
14782,319.0,1,200.1,5,5,5,555,Champions
15167,320.0,1,158.8,5,5,5,555,Champions
17714,320.0,1,153.0,5,5,5,555,Champions
17094,321.0,1,302.0,5,4,4,544,Champions
15174,322.0,1,135.75,5,5,5,555,Champions
16387,322.0,1,94.36,5,4,5,545,Champions
15422,322.0,2,97.7,5,4,5,545,Champions
13008,322.0,1,229.47,5,5,5,555,Champions
12402,322.0,1,225.6,5,5,5,555,Champions
17890,322.0,2,584.79,5,3,3,533,Loyal Customers
17862,323.0,1,330.9,5,4,4,544,Champions
15262,323.0,1,178.95,5,5,5,555,Champions
14090,324.0,1,76.32,5,5,5,555,Champions
12665,324.0,1,63.0,5,5,5,555,Champions
13898,325.0,1,155.93,5,5,5,555,Champions
15395,325.0,1,107.45,5,4,5,545,Champions
12346,325.0,1,77183.6,5,5,1,551,Loyal Customers
13859,325.0,1,188.56,5,5,5,555,Champions
18212,325.0,1,208.92,5,5,5,555,Champions
14238,325.0,1,146.85,5,5,5,555,Champions
18233,325.0,1,440.0,5,5,4,554,Champions
12872,326.0,2,599.97,5,3,3,533,Loyal Customers
15316,326.0,1,165.0,5,5,5,555,Champions
18106,329.0,1,378.85,5,4,4,544,Champions
13385,329.0,1,534.57,5,5,3,553,Loyal Customers
18085,329.0,2,689.95,5,3,3,533,Loyal Customers
12672,329.0,1,225.9,5,5,5,555,Champions
15171,330.0,1,1289.5,5,4,2,542,Loyal Customers
15510,330.0,1,250.0,5,4,4,544,Champions
15447,330.0,1,155.17,5,5,5,555,Champions
14185,330.0,1,197.65,5,5,5,555,Champions
12652,330.0,1,919.98,5,4,3,543,Loyal Customers
16315,330.0,1,226.37,5,5,5,555,Champions
13284,330.0,1,201.19,5,5,5,555,Champions
14270,331.0,1,492.65,5,5,3,553,Loyal Customers
17569,331.0,1,344.14,5,4,4,544,Champions
13144,332.0,1,110.95,5,4,5,545,Champions
12736,332.0,1,234.0,5,5,5,555,Champions
15346,332.0,1,252.42,5,4,4,544,Champions
16351,332.0,1,153.9,5,5,5,555,Champions
17406,332.0,3,2157.17,5,2,1,521,Potential Loyalist
16850,333.0,1,332.41,5,4,4,544,Champions
15100,333.0,3,876.0,5,3,3,533,Loyal Customers
18032,333.0,1,73.5,5,5,5,555,Champions
15326,333.0,1,311.71,5,4,4,544,Champions
12651,334.0,1,114.0,5,4,5,545,Champions
17128,334.0,1,157.09,5,5,5,555,Champions
12793,334.0,2,545.48,5,3,3,533,Loyal Customers
15649,335.0,2,816.0,5,3,3,533,Loyal Customers
12489,335.0,1,334.93,5,4,4,544,Champions
14889,335.0,1,135.9,5,5,5,555,Champions
13187,336.0,1,236.02,5,5,5,555,Champions
15607,336.0,1,104.76,5,4,5,545,Champions
12501,336.0,1,2169.39,5,5,1,551,Loyal Customers
12829,336.0,2,293.0,5,4,4,544,Champions
15266,337.0,1,119.3,5,4,5,545,Champions
15464,337.0,1,1044.65,5,4,2,542,Loyal Customers
12386,337.0,2,401.9,5,3,4,534,Loyal Customers
16282,339.0,1,168.3,5,5,5,555,Champions
13304,350.0,1,300.42,5,4,4,544,Champions
15562,351.0,1,134.55,5,5,5,555,Champions
13922,351.0,1,172.25,5,5,5,555,Champions
12734,352.0,1,110.4,5,4,5,545,Champions
12515,352.0,1,383.7,5,4,4,544,Champions
16270,352.0,1,1141.24,5,4,2,542,Loyal Customers
15460,353.0,1,199.11,5,5,5,555,Champions
15279,354.0,1,290.51,5,4,4,544,Champions
17343,354.0,1,193.64,5,5,5,555,Champions
15160,356.0,1,158.16,5,5,5,555,Champions
13033,356.0,1,190.55,5,5,5,555,Champions
15204,356.0,1,316.58,5,4,4,544,Champions
12967,357.0,2,1660.9,5,3,2,532,Loyal Customers
18176,357.0,1,476.35,5,5,4,554,Champions
17691,357.0,2,290.4,5,4,4,544,Champions
12551,357.0,1,168.0,5,5,5,555,Champions
15224,357.0,2,322.08,5,4,4,544,Champions
15789,357.0,1,351.3,5,4,4,544,Champions
14373,357.0,1,76.55,5,5,5,555,Champions
13874,357.0,1,540.45,5,5,3,553,Loyal Customers
17551,358.0,1,290.34,5,4,4,544,Champions
17752,358.0,1,80.64,5,5,5,555,Champions
18050,358.0,1,74.4,5,5,5,555,Champions
17496,358.0,1,271.05,5,4,4,544,Champions
13295,359.0,1,201.2,5,5,5,555,Champions
17525,359.0,1,422.7,5,5,4,554,Champions
16499,359.0,2,365.45,5,3,4,534,Loyal Customers
17303,360.0,1,250.04,5,4,4,544,Champions
16202,360.0,1,365.27,5,4,4,544,Champions
17524,360.0,1,145.0,5,5,5,555,Champions
13948,360.0,1,102.0,5,4,5,545,Champions
16812,360.0,1,479.35,5,5,4,554,Champions
15454,361.0,1,161.6,5,5,5,555,Champions
15361,361.0,1,418.92,5,5,4,554,Champions
14413,361.0,1,121.05,5,4,5,545,Champions
16665,361.0,1,135.4,5,5,5,555,Champions
18004,361.0,1,139.52,5,5,5,555,Champions
17251,362.0,1,269.83,5,4,4,544,Champions
15503,362.0,1,141.04,5,5,5,555,Champions
12785,363.0,1,311.95,5,4,4,544,Champions
16565,363.0,1,173.7,5,5,5,555,Champions
16727,363.0,1,240.47,5,5,5,555,Champions
17456,364.0,1,249.86,5,4,4,544,Champions
14082,364.0,1,176.4,5,5,5,555,Champions
17978,364.0,1,300.92,5,4,4,544,Champions
15945,364.0,1,181.0,5,5,5,555,Champions
16065,364.0,1,364.34,5,4,4,544,Champions
17880,364.0,1,458.92,5,5,4,554,Champions
15723,364.0,1,189.0,5,5,5,555,Champions
16795,364.0,1,398.08,5,5,4,554,Champions
13270,365.0,1,590.0,5,5,3,553,Loyal Customers
14355,365.0,1,174.4,5,5,5,555,Champions
18269,365.0,1,168.6,5,5,5,555,Champions
14437,365.0,1,63.0,5,5,5,555,Champions
12797,365.0,1,254.03,5,4,4,544,Champions
13369,365.0,1,308.28,5,4,4,544,Champions
14932,365.0,1,363.53,5,4,4,544,Champions
15332,365.0,4,1661.06,5,2,2,522,Potential Loyalist
16679,365.0,1,129.75,5,5,5,555,Champions
15347,365.0,1,201.6,5,5,5,555,Champions
15221,365.0,1,403.25,5,5,4,554,Champions
12441,366.0,1,173.55,5,5,5,555,Champions
13786,366.0,1,230.4,5,5,5,555,Champions
15973,366.0,1,307.82,5,4,4,544,Champions
16893,366.0,1,144.24,5,5,5,555,Champions
13807,366.0,1,112.6,5,4,5,545,Champions
15180,366.0,1,87.5,5,4,5,545,Champions
16125,366.0,1,289.35,5,4,4,544,Champions
14821,366.0,1,48.8,5,5,5,555,Champions
16658,367.0,1,123.24,5,4,5,545,Champions
18119,367.0,1,180.7,5,5,5,555,Champions
16858,368.0,1,345.69,5,4,4,544,Champions
18113,368.0,1,76.32,5,5,5,555,Champions
15899,368.0,1,56.25,5,5,5,555,Champions
15880,368.0,1,325.73,5,4,4,544,Champions
17860,368.0,1,213.3,5,5,5,555,Champions
16718,368.0,1,582.14,5,5,3,553,Loyal Customers
14813,369.0,2,112.68,5,4,5,545,Champions
12725,370.0,1,427.8,5,5,4,554,Champions
16926,370.0,1,230.25,5,5,5,555,Champions
12738,371.0,1,155.35,5,5,5,555,Champions
17967,371.0,1,107.92,5,4,5,545,Champions
17976,371.0,1,313.29,5,4,4,544,Champions
16754,371.0,1,2002.4,5,5,2,552,Loyal Customers
12686,371.0,1,89.14,5,4,5,545,Champions
14589,371.0,1,39.75,5,5,5,555,Champions
16510,371.0,1,248.1,5,4,4,544,Champions
13370,371.0,1,754.87,5,5,3,553,Loyal Customers
16781,371.0,1,311.25,5,4,4,544,Champions
13011,371.0,1,50.55,5,5,5,555,Champions
15823,371.0,1,15.0,5,4,5,545,Champions
17850,371.0,34,5391.21,5,1,1,511,Potential Loyalist
14576,371.0,1,35.4,5,4,5,545,Champions
17855,372.0,1,208.97,5,5,5,555,Champions
12855,372.0,1,38.1,5,5,5,555,Champions
15070,372.0,1,106.2,5,4,5,545,Champions
15363,372.0,1,326.0,5,4,4,544,Champions
13065,372.0,1,205.86,5,5,5,555,Champions
14237,372.0,1,161.0,5,5,5,555,Champions
15165,372.0,1,487.75,5,5,3,553,Loyal Customers
16752,372.0,1,207.5,5,5,5,555,Champions
17732,372.0,1,303.97,5,4,4,544,Champions
15923,372.0,1,127.08,5,5,5,555,Champions
16274,372.0,1,332.8,5,4,4,544,Champions
17925,372.0,1,244.08,5,5,5,555,Champions
15350,372.0,1,115.65,5,4,5,545,Champions
13108,372.0,1,350.06,5,4,4,544,Champions
14142,372.0,1,311.81,5,4,4,544,Champions
15922,372.0,1,369.5,5,4,4,544,Champions
18011,372.0,1,102.79,5,4,5,545,Champions
16048,372.0,2,256.44,5,4,4,544,Champions
17643,372.0,1,101.55,5,4,5,545,Champions
17968,373.0,1,237.0,5,5,5,555,Champions
17908,373.0,1,202.48,5,5,5,555,Champions
18074,373.0,1,489.6,5,5,3,553,Loyal Customers
